code_ligne,pk,vitesse,altitude,altitude_tunnels,altitude_declivites,lat,lon
830000,245.8,160,216.78,216.78,223.25,47.6175508809326,4.37228444382718
830000,245.9,160,215.85,215.85,223.25,47.6172260619425,4.37352488898353
830000,246,160,216.08,216.08,223.25,47.6169012295213,4.3747653187748
830000,246.1,160,216.73,216.73,223.25,47.6165763836695,4.37600573320059
830000,246.2,160,217.64,217.64,223.25,47.6162515243874,4.37724613226078
830000,246.3,160,216.93,216.93,223.25,47.6159266516752,4.37848651595498
830000,246.4,160,218.83,218.83,223.25,47.6156017655333,4.37972688428287
830000,246.5,160,217.44,217.44,223.25,47.6152768659619,4.38096723724436
830000,246.6,160,216.79,216.79,223.25,47.6149519529615,4.38220757483913
830000,246.7,160,217.15,217.15,223.30,47.6146134277129,4.38347785294081
830000,246.8,160,218.21,218.21,223.37,47.6142056892081,4.38464830955294
830000,246.9,160,216.78,216.78,223.44,47.613702239924,4.38575054139882
830000,247,160,216.06,216.06,223.51,47.6131987800054,4.38685275208602
830000,247.1,160,216.88,216.88,223.55,47.6126953094525,4.38795494161505
830000,247.2,160,216.03,216.03,223.72,47.6121367877565,4.3890054608016
830000,247.3,160,216.62,216.62,223.89,47.6115614796736,4.39002782030659
830000,247.4,160,217.37,217.37,224.06,47.6109251850802,4.39096786206819
830000,247.5,160,218.14,218.14,224.23,47.610256195064,4.39187453015207
830000,247.6,160,218.47,218.47,224.40,47.609581677126,4.39275434274851
830000,247.7,160,218.43,218.43,224.57,47.6089071523608,4.39363413272078
830000,247.8,160,218.06,218.06,224.74,47.6082326207688,4.39451390006959
830000,247.9,160,219.11,219.11,224.91,47.6075580823503,4.39539364479584
830000,248,160,220.47,220.47,225.08,47.6068835371056,4.39627336690057
830000,248.1,160,219.94,219.94,225.25,47.6062089850351,4.39715306638448
830000,248.2,160,219.47,219.47,225.42,47.6055344261391,4.39803274324869
830000,248.3,160,219.41,219.41,225.59,47.6048598604179,4.39891239749392
830000,248.4,160,219.83,219.83,225.76,47.6041852878718,4.39979202912108
830000,248.5,160,219.37,219.37,225.89,47.6035107085012,4.40067163813098
830000,248.6,160,219.17,219.17,226.02,47.6028361223065,4.40155122452475
830000,248.7,160,219.17,219.17,226.15,47.6021615292878,4.40243078830309
830000,248.8,160,219.35,219.35,226.28,47.6014693407699,4.40331129647474
830000,248.9,160,218.23,218.23,226.41,47.6007411162568,4.40409176252933
830000,249,160,218.27,218.27,226.54,47.6000128863571,4.40487220690598
830000,249.1,160,218.97,218.97,226.67,47.5992846510549,4.4056526296227
830000,249.2,160,219.51,219.51,226.71,47.5985564103506,4.4064330306808
830000,249.3,160,219.53,219.53,226.83,47.5978281642444,4.4072134100809
830000,249.4,160,220.12,220.12,226.95,47.5970999127365,4.40799376782433
830000,249.5,160,221.05,221.05,227.07,47.5963554887274,4.40876249959331
830000,249.6,160,220.66,220.66,227.19,47.5955702823861,4.40941098265577
830000,249.7,160,220.38,220.38,227.31,47.5947614222873,4.4100193288674
830000,249.8,160,219.29,219.29,227.43,47.593950487875,4.41059325079855
830000,249.9,160,219.59,219.59,227.55,47.5931631531392,4.41123604049765
830000,250,160,221.25,221.25,227.67,47.5923758147382,4.4118788108772
830000,250.1,160,220.74,220.74,227.74,47.5915884726271,4.41252156197506
830000,250.2,160,222.31,222.31,228.12,47.5908011268059,4.41316429379234
830000,250.3,160,222.72,222.72,228.50,47.590013777275,4.41380700633006
830000,250.4,160,221.43,221.43,228.88,47.5892264240345,4.41444969958925
830000,250.5,160,221.71,221.71,229.26,47.5884390670846,4.41509237357092
830000,250.6,160,222.42,222.42,229.64,47.5876517064256,4.41573502827598
830000,250.7,160,222.66,222.66,230.02,47.5868643420576,4.41637766370566
830000,250.8,160,223.16,223.16,230.40,47.5860624766687,4.41701772417853
830000,250.9,160,224.65,224.65,230.78,47.5852681084325,4.41764122514219
830000,251,160,224.18,224.18,231.16,47.5844737367425,4.418264707204
830000,251.1,160,224.48,224.48,231.54,47.5836793615532,4.4188881704009
830000,251.2,160,225.47,225.47,231.54,47.5828849828648,4.419511614734
830000,251.3,160,225.69,225.69,231.54,47.5820906006775,4.42013504020433
830000,251.4,160,225.87,225.87,231.54,47.5812962149914,4.4207584468129
830000,251.5,160,226.07,226.07,231.54,47.5805018258068,4.42138183456062
830000,251.6,160,226.46,226.46,231.54,47.5797074331239,4.42200520344863
830000,251.7,160,225.71,225.71,231.54,47.5789130369428,4.42262855347782
830000,251.8,160,226.87,226.87,231.54,47.5781186372637,4.42325188464934
830000,251.9,160,226.97,226.97,231.81,47.5773331280606,4.42393960658303
830000,252,160,227.80,227.80,232.31,47.576570077817,4.42464327728268
830000,252.1,160,227.21,227.21,232.81,47.5758070231547,4.42534692753641
830000,252.2,160,228.33,228.33,233.31,47.575043964074,4.42605055734512
830000,252.3,160,228.39,228.39,233.81,47.5742809005752,4.42675416670994
830000,252.4,160,227.33,227.33,234.31,47.5735178326584,4.42745775563188
830000,252.5,160,226.19,226.19,234.81,47.572754760324,4.42816132411186
830000,252.6,160,227.34,227.34,235.31,47.5719916835721,4.42886487215111
830000,252.7,160,229.99,229.99,235.81,47.571228602403,4.42956839975043
830000,252.8,160,230.36,230.36,236.31,47.5704902933516,4.4303508307912
830000,252.9,160,230.33,230.33,236.81,47.5697706912088,4.43114812524845
830000,253,160,229.39,229.39,237.31,47.5690510834335,4.43194539786359
830000,253.1,160,232.98,232.98,237.81,47.5683314700259,4.43274264863772
830000,253.2,160,235.09,235.09,238.31,47.5675442671517,4.43340181026932
830000,253.3,160,236.38,236.38,238.81,47.5667390509044,4.43399392978388
830000,253.4,160,236.28,236.28,239.31,47.5659338315376,4.43458603111188
830000,253.5,160,236.58,236.58,239.81,47.5651286090007,4.43517811429178
830000,253.6,160,237.09,237.09,240.31,47.5643263180217,4.43580011003184
830000,253.7,160,236.87,236.87,240.35,47.5635532008042,4.4364791945454
830000,253.8,160,236.18,236.18,240.42,47.56278351769,4.43716679837619
830000,253.9,160,235.68,235.68,240.49,47.5620313556923,4.43789542452728
830000,254,160,235.46,235.46,240.56,47.5612791889851,4.43862402980244
830000,254.1,160,235.65,235.65,240.63,47.5605270175505,4.43935261422039
830000,254.2,160,234.70,234.70,240.70,47.5597748413889,4.44008117778193
830000,254.3,160,235.02,235.02,240.77,47.5590107562618,4.44080021271899
830000,254.4,160,234.40,234.40,240.84,47.5582430372898,4.44149246856585
830000,254.5,160,234.65,234.65,240.91,47.5574753140758,4.44218470415294
830000,254.6,160,234.78,234.78,240.98,47.5567075865808,4.44287691951668
830000,254.7,160,234.73,234.73,241.05,47.5559398548051,4.4435691146582
830000,254.8,160,235.22,235.22,241.12,47.5551599216821,4.44426343788311
830000,254.9,160,235.62,235.62,241.19,47.5543777671209,4.44491943192947
830000,255,160,235.53,235.53,241.26,47.5535956087163,4.44557540644019
830000,255.1,160,235.74,235.74,241.33,47.552813446453,4.44623136142924
830000,255.2,160,236.27,236.27,241.40,47.5520312803311,4.44688729689772
830000,255.3,160,236.35,236.35,241.47,47.5512491103509,4.44754321284665
830000,255.4,160,235.40,235.40,241.54,47.5504669365126,4.44819910927705
830000,255.5,160,234.62,234.62,241.54,47.5496847588164,4.44885498618993
830000,255.6,160,234.77,234.77,241.54,47.5489025772625,4.44951084358623
830000,255.7,160,234.57,234.57,241.54,47.5481203918511,4.45016668146715
830000,255.8,160,235.36,235.36,241.54,47.5473797195359,4.45095769407965
830000,255.9,160,237.10,237.10,241.59,47.5466731466837,4.45177742554718
830000,256,160,236.66,236.66,241.77,47.5459932169922,4.45264704075872
830000,256.1,160,235.91,235.91,241.95,47.5454537307506,4.45370429196593
830000,256.2,160,236.69,236.69,242.13,47.5449392801284,4.45479481633801
830000,256.3,160,237.26,237.26,242.31,47.5445242416461,4.45597551382641
830000,256.4,160,238.11,238.11,242.31,47.54412134343,4.45717558257175
830000,256.5,160,238.03,238.03,242.31,47.5438534764325,4.4584436681063
830000,256.6,160,238.27,238.27,242.31,47.5435855954098,4.45971174068445
830000,256.7,160,238.73,238.73,242.31,47.5434333909657,4.46101487805132
830000,256.8,160,238.00,238.00,242.50,47.5433435334117,4.46233658042009
830000,256.9,160,238.04,238.04,243.07,47.5432401781242,4.46366345193482
830000,257,160,237.93,237.93,243.64,47.5431286505162,4.46498154336184
830000,257.1,160,238.43,238.43,244.21,47.5430266401199,4.46630098315922
830000,257.2,160,239.36,239.36,244.75,47.5429326937568,4.46762205499244
830000,257.3,160,239.41,239.41,245.29,47.5428387321757,4.4689431221048
830000,257.4,160,240.69,240.69,245.83,47.5427447553765,4.47026418449558
830000,257.5,160,241.22,241.22,246.37,47.5426507633594,4.47158524216408
830000,257.6,160,240.87,240.87,246.79,47.5426138276718,4.47291515665603
830000,257.7,160,241.37,241.37,247.25,47.5426844425018,4.47423938590954
830000,257.8,160,241.53,241.53,247.71,47.5428048220941,4.47555794250221
830000,257.9,160,242.42,242.42,248.17,47.5429473141626,4.47686950220311
830000,258,160,243.48,243.48,248.63,47.5432107518508,4.47815169304405
830000,258.1,160,244.81,244.81,249.09,47.5435044833313,4.47940405562481
830000,258.2,160,244.49,244.49,249.55,47.5438612587206,4.48062343572192
830000,258.3,160,245.12,245.12,250.01,47.5443714686076,4.48171539408428
830000,258.4,160,245.07,245.07,250.47,47.5449119134832,4.4827772256607
830000,258.5,160,246.29,246.29,250.93,47.5454523484769,4.48383907906509
830000,258.6,160,245.54,245.54,251.03,47.5459927735885,4.48490095429807
830000,258.7,160,245.64,245.64,251.14,47.5465116376358,4.48600672854468
830000,258.8,160,245.64,245.64,251.25,47.5470154182877,4.48710722619663
830000,258.9,160,246.04,246.04,251.55,47.5475191883357,4.48820774493826
830000,259,160,245.72,245.72,251.91,47.5479564031285,4.48937419350779
830000,259.1,160,245.95,245.95,252.27,47.5483341422819,4.49056993585757
830000,259.2,160,246.26,246.26,252.63,47.5486627296956,4.49180658693889
830000,259.3,160,246.69,246.69,252.99,47.5488688590074,4.49310535115656
830000,259.4,160,246.90,246.90,253.35,47.5490492326996,4.49440685183085
830000,259.5,160,249.33,249.33,253.71,47.5490721682802,4.49573882460375
830000,259.6,160,248.22,248.22,254.07,47.5490591036154,4.49706717599455
830000,259.7,160,248.63,248.63,254.24,47.5490460235661,4.4983955267247
830000,259.8,160,249.79,249.79,254.74,47.5489067285698,4.49970412119407
830000,259.9,160,249.71,249.71,255.24,47.5487318228687,4.50100724557634
830000,260,160,252.00,252.00,255.74,47.5484407582515,4.50226642770062
830000,260.1,160,254.63,254.63,256.24,47.5480948491302,4.50349473453455
830000,260.2,160,255.48,255.48,256.74,47.5476892976559,4.50468048684889
830000,260.3,160,254.27,254.27,257.24,47.5471883555107,4.5057838792584
830000,260.4,160,254.30,254.30,257.74,47.5466601328581,4.50685908938264
830000,260.5,160,254.10,254.10,258.24,47.5461319000771,4.50793427790231
830000,260.6,160,255.03,255.03,258.74,47.5456036571681,4.50900944481803
830000,260.7,160,254.51,254.51,259.24,47.5450754041315,4.51008459012999
830000,260.8,160,254.85,254.85,259.74,47.5445471409677,4.51115971383881
830000,260.9,160,254.79,254.79,260.24,47.544018867677,4.5122348159449
830000,261,160,254.99,254.99,260.74,47.5434905842599,4.51330989644855
830000,261.1,160,256.57,256.57,260.81,47.5429622907168,4.51438495535029
830000,261.2,160,257.64,257.64,260.97,47.5424308362458,4.51548634608693
830000,261.3,160,258.47,258.47,261.13,47.5419275144001,4.5165872060238
830000,261.4,160,257.44,257.44,261.29,47.5414241819437,4.51768804488708
830000,261.5,160,257.93,257.93,261.45,47.5409208388771,4.51878886267708
830000,261.6,160,259.34,259.34,261.61,47.5404174852005,4.51988965939409
830000,261.7,160,259.30,259.30,261.77,47.5399141209143,4.52099043503843
830000,261.8,160,259.26,259.26,261.93,47.539410746019,4.52209118961039
830000,261.9,160,258.11,258.11,262.26,47.5389161682102,4.52321740461602
830000,262,160,258.05,258.05,262.68,47.5384640989969,4.52436567147164
830000,262.1,160,259.04,259.04,263.10,47.5380120182517,4.52551391858675
830000,262.2,160,259.32,259.32,263.52,47.537559925975,4.52666214596166
830000,262.3,160,258.97,258.97,263.94,47.5371078221672,4.52781035359627
830000,262.4,160,259.68,259.68,264.36,47.5366557068286,4.52895854149088
830000,262.5,160,260.34,260.34,264.78,47.5362035799596,4.5301067096456
830000,262.6,160,261.61,261.61,265.20,47.5357514415605,4.53125485806052
830000,262.7,160,263.80,263.80,265.62,47.5353376221615,4.53244288838471
830000,262.8,160,265.29,265.29,265.73,47.5349480539953,4.5336399846333
830000,262.9,160,263.56,263.56,265.91,47.5345584733077,4.53483706314947
830000,263,160,261.43,261.43,266.09,47.5342184423171,4.53607852919558
830000,263.1,160,261.94,261.94,266.27,47.5339177413112,4.53733022032379
830000,263.2,160,262.80,262.80,266.32,47.5337134673339,4.53861733909886
830000,263.3,160,263.45,263.45,266.72,47.5335815456481,4.53993051806931
830000,263.4,160,264.71,264.71,267.12,47.5335302954383,4.54125646007228
830000,263.5,160,267.13,267.13,267.52,47.5334790298985,4.54258239949111
830000,263.6,160,269.42,269.42,267.92,47.5334277490288,4.54390833632499
830000,263.7,160,268.45,268.45,268.32,47.5334095902533,4.5452514233102
830000,263.8,160,267.10,267.10,268.72,47.5333937828818,4.54657931407973
830000,263.9,160,269.11,269.11,269.12,47.5333779601356,4.54790720405082
830000,264,160,269.50,269.50,269.52,47.5333621220147,4.54923509322264
830000,264.1,160,268.20,268.20,269.92,47.5333139624781,4.55057184624557
830000,264.2,160,267.08,267.08,270.32,47.5331450394953,4.55187630473598
830000,264.3,160,267.61,267.61,270.72,47.5329502724001,4.55316371149495
830000,264.4,160,268.91,268.91,270.72,47.5327000869662,4.5544393800692
830000,264.5,160,269.82,269.82,271.01,47.5322997506394,4.55563395275101
830000,264.6,160,272.15,272.15,271.30,47.5318910610986,4.55681699770077
830000,264.7,160,273.29,273.29,271.59,47.5313703582254,4.55790024398311
830000,264.8,160,275.40,275.40,271.88,47.5307739247003,4.55889339645303
830000,264.9,160,276.18,276.18,271.98,47.5301639451446,4.55986935113801
830000,265,160,274.55,274.55,272.50,47.5295539572188,4.56084528319097
830000,265.1,160,273.27,273.27,273.02,47.5289439609234,4.56182119261243
830000,265.2,160,272.43,272.43,273.54,47.5283339562586,4.5627970794033
830000,265.3,160,272.78,272.78,274.06,47.5277077684434,4.5637761937091
830000,265.4,160,273.01,273.01,274.58,47.5270844735102,4.56473357613879
830000,265.5,160,273.36,273.36,275.10,47.526461170517,4.56569093588486
830000,265.6,160,274.71,274.71,275.62,47.5258378594643,4.56664827294813
830000,265.7,160,276.65,276.65,275.75,47.5252145403524,4.56760558732931
830000,265.8,160,275.18,275.18,276.11,47.5245912131816,4.56856287902922
830000,265.9,160,276.19,276.19,276.47,47.5239678779523,4.56952014804847
830000,266,160,277.56,277.56,276.82,47.5233445346648,4.57047739438786
830000,266.1,160,278.60,278.60,277.17,47.5227211833196,4.57143461804813
830000,266.2,160,278.32,278.32,277.52,47.522097823917,4.57239181902996
830000,266.3,160,277.35,277.35,277.87,47.5214744564573,4.57334899733429
830000,266.4,160,276.85,276.85,278.09,47.5208510809409,4.57430615296163
830000,266.5,160,276.45,276.45,278.53,47.5202276973681,4.57526328591288
830000,266.6,160,277.63,277.63,278.97,47.5196043057394,4.57622039618865
830000,266.7,160,279.52,279.52,279.41,47.5189809060551,4.57717748378988
830000,266.8,160,282.64,282.64,279.85,47.5183574983155,4.57813454871705
830000,266.9,160,282.24,282.24,280.29,47.5177340825211,4.57909159097109
830000,267,160,279.19,279.19,280.73,47.517110658672,4.58004861055262
830000,267.1,160,279.11,279.11,281.17,47.5164872267689,4.58100560746253
830000,267.2,160,280.71,280.71,281.61,47.5158302277989,4.58195854625174
830000,267.3,160,282.07,282.07,282.05,47.5151687500019,4.58285814888627
830000,267.4,160,283.51,283.51,282.49,47.5145072650718,4.58375772891005
830000,267.5,160,283.18,283.18,282.73,47.5138099103526,4.58460264234721
830000,267.6,160,282.60,282.60,283.20,47.5131087036671,4.58543432817277
830000,267.7,160,282.30,282.30,283.67,47.5124472904737,4.58633398828638
830000,267.8,160,281.89,281.89,284.14,47.5117858701461,4.58723362579209
830000,267.9,160,283.48,283.48,284.61,47.5111244426847,4.58813324069083
830000,268,160,284.28,284.28,285.14,47.5104630080897,4.58903283298341
830000,268.1,160,286.51,286.51,285.67,47.5098015663615,4.58993240267075
830000,268.2,160,285.86,285.86,286.20,47.509136622352,4.59084373310337
830000,268.3,160,286.08,286.08,286.67,47.5084801331476,4.5917511487381
830000,268.4,160,286.58,286.58,287.14,47.5078236366878,4.59265854174306
830000,268.5,160,286.16,286.16,287.61,47.507167132973,4.59356591211896
830000,268.6,160,286.09,286.09,288.08,47.5065106220035,4.59447325986671
830000,268.7,160,287.11,287.11,288.55,47.5058541037797,4.59538058498723
830000,268.8,160,287.19,287.19,289.02,47.5051975783018,4.59628788748113
830000,268.9,160,286.96,286.96,289.55,47.5045410455703,4.59719516734944
830000,269,160,287.05,287.05,290.08,47.5038845055855,4.59810242459295
830000,269.1,160,286.49,286.49,290.61,47.5032406484712,4.59907100425648
830000,269.2,160,288.00,288.00,290.65,47.5026167167404,4.60002704137057
830000,269.3,160,288.84,288.84,290.74,47.5020271712424,4.60102797104923
830000,269.4,160,290.15,290.15,290.83,47.5014595892867,4.60205762104547
830000,269.5,160,291.74,291.74,290.92,47.5009216514788,4.60312106511274
830000,269.6,160,292.54,292.54,291.01,47.5003958189509,4.6042009620593
830000,269.7,160,292.32,292.32,291.10,47.4999187599847,4.60532614364735
830000,269.8,160,291.67,291.67,291.17,47.4994594187492,4.606467749708
830000,269.9,160,291.55,291.55,291.31,47.4990341137843,4.60763722824277
830000,270,160,291.52,291.52,291.76,47.4986283934243,4.6088264605455
830000,270.1,160,292.33,292.33,292.21,47.4982962660131,4.61005987513763
830000,270.2,160,291.98,291.98,292.66,47.4979641253166,4.61129327417314
830000,270.3,160,293.13,293.13,293.11,47.497631971335,4.61252665765182
830000,270.4,160,295.08,295.08,293.56,47.4972998040688,4.61376002557336
830000,270.5,160,294.99,294.99,294.01,47.4969676235181,4.61499337793767
830000,270.6,160,295.02,295.02,294.46,47.4966354296834,4.61622671474433
830000,270.7,160,295.13,295.13,294.85,47.496303222565,4.61746003599314
830000,270.8,160,295.46,295.46,295.24,47.4959573111691,4.61870704317088
830000,270.9,160,295.24,295.24,295.34,47.4955843574898,4.61991472038325
830000,271,160,295.97,295.97,296.11,47.4952071007502,4.62112174977963
830000,271.1,160,296.47,296.47,296.88,47.49480953327,4.62231219172282
830000,271.2,160,296.78,296.78,297.08,47.4943938922804,4.62349437631503
830000,271.3,160,296.92,296.92,297.28,47.4939235745649,4.62462438399797
830000,271.4,160,296.87,296.87,297.48,47.4933631942619,4.6256624299161
830000,271.5,160,299.03,299.03,297.87,47.4927619643718,4.62666514653786
830000,271.6,160,298.24,298.24,298.29,47.4921351317735,4.62761685443612
830000,271.7,160,299.29,299.29,298.71,47.4914083350775,4.62839021183946
830000,271.8,160,299.40,299.40,299.13,47.4906689875859,4.6291459190189
830000,271.9,160,298.21,298.21,299.55,47.4899051720436,4.62984425873457
830000,272,160,298.55,298.55,299.97,47.4891207364594,4.63049350034345
830000,272.1,160,299.08,299.08,300.39,47.4883164136506,4.63111805798844
830000,272.2,160,298.63,298.63,300.62,47.4875097536919,4.63170502077057
830000,272.3,160,300.26,300.26,301.09,47.4867030906497,4.632291965554
830000,272.4,160,300.41,300.41,301.56,47.4858964244894,4.63287889236522
830000,272.5,160,301.00,301.00,302.03,47.485089755211,4.63346580120524
830000,272.6,160,302.08,302.08,302.50,47.4842830828148,4.63405269207507
830000,272.7,160,303.36,303.36,302.97,47.4834764073009,4.63463956497563
830000,272.8,160,303.06,303.06,303.44,47.4826697286695,4.63522641990784
830000,272.9,160,303.22,303.22,303.91,47.4818630469208,4.63581325687292
830000,273,160,303.14,303.14,304.38,47.4810563620549,4.63640007587168
830000,273.1,160,303.85,303.85,304.85,47.4802433771419,4.63701471182703
830000,273.2,160,304.06,304.06,305.09,47.4794769261579,4.63770901280048
830000,273.3,160,304.13,304.13,305.57,47.4787142661416,4.63842089923978
830000,273.4,160,305.20,305.20,306.05,47.4779626264709,4.63914956099396
830000,273.5,160,305.31,305.31,306.45,47.4772099300198,4.63987922180758
830000,273.6,160,306.39,306.39,307.20,47.4764974099161,4.64068887071424
830000,273.7,160,306.86,306.86,307.27,47.4757848840068,4.64149849773053
830000,273.8,160,308.07,308.07,307.53,47.4750723522923,4.64230810285759
830000,273.9,160,309.16,309.16,307.79,47.4743598147727,4.64311768609613
830000,274,160,309.07,309.07,308.04,47.4736472714485,4.64392724744736
830000,274.1,160,309.93,309.93,308.52,47.4729155912434,4.64470859906008
830000,274.2,160,310.09,310.09,308.75,47.4721549993789,4.64541668481857
830000,274.3,160,309.82,309.82,309.20,47.4713944030719,4.64612475011505
830000,274.4,160,309.59,309.59,309.65,47.4706264969206,4.64682566037333
830000,274.5,160,310.65,310.65,310.22,47.4698442775017,4.64748046342674
830000,274.6,160,309.61,309.61,310.97,47.4690348221515,4.64807930316307
830000,274.7,160,311.17,311.17,311.73,47.4682149980381,4.64862493574089
830000,274.8,160,311.46,311.46,312.49,47.46738517944,4.64913112697
830000,274.9,160,311.86,311.86,312.85,47.4665380216799,4.64957677658216
830000,275,160,311.59,311.59,313.56,47.4656764634102,4.65000067207916
830000,275.1,160,311.73,311.73,314.27,47.4648024520462,4.65031384996966
830000,275.2,160,313.26,313.26,314.63,47.463928439629,4.65062701750091
830000,275.3,160,314.24,314.24,315.43,47.4630544262575,4.65094017463822
830000,275.4,160,314.72,314.72,316.23,47.4621804118969,4.6512533213947
830000,275.5,160,317.00,317.00,317.03,47.4613063965473,4.65156645777108
830000,275.6,160,319.58,319.58,317.83,47.4604323802086,4.65187958376795
830000,275.7,160,319.62,319.62,318.63,47.459558362881,4.65219269938604
830000,275.8,160,320.27,320.27,319.43,47.4586843445645,4.65250580462586
830000,275.9,160,319.24,319.24,320.23,47.4578070378402,4.65286933420382
830000,276,160,320.23,320.23,321.02,47.4569449412947,4.65324752161871
830000,276.1,160,321.22,321.22,321.81,47.4560828433965,4.65362569665987
830000,276.2,160,322.97,322.97,322.60,47.4552207441208,4.6540038593388
830000,276.3,160,324.92,324.92,323.39,47.4543586434677,4.65438200965641
830000,276.4,160,325.64,325.64,324.18,47.4535049235423,4.65482608040103
830000,276.5,160,326.35,326.35,324.97,47.4526669111918,4.65530775016899
830000,276.6,160,329.59,329.59,325.76,47.4518575862221,4.65589130182332
830000,276.7,160,331.58,331.58,326.55,47.4510570314251,4.65649578015487
830000,276.8,160,332.40,332.40,327.34,47.4502698233858,4.65714296236762
830000,276.9,160,333.05,333.05,328.13,47.4494978980782,4.6578235624678
830000,277,160,330.06,330.06,328.92,47.4487278354851,4.65852387987333
830000,277.1,160,330.71,330.71,329.71,47.4479719253883,4.65924246615809
830000,277.2,160,332.16,332.16,330.50,47.4472160107291,4.65996103181291
830000,277.3,160,331.53,331.53,331.29,47.4464662114593,4.66069928542242
830000,277.4,160,332.62,332.62,332.08,47.4457264559272,4.66145349210624
830000,277.5,160,334.50,334.50,332.87,47.4449866953382,4.66220767764218
830000,277.6,160,335.63,335.63,333.65,47.4442469296925,4.66296184203124
830000,277.7,160,337.92,337.92,334.43,47.4435071589906,4.66371598527444
830000,277.8,160,337.05,337.05,335.21,47.4427673832325,4.66447010737281
830000,277.9,160,337.97,337.97,335.99,47.4420607607285,4.66531160764459
830000,278,160,337.64,337.64,336.77,47.4413685339535,4.66615813504186
830000,278.1,160,336.27,336.27,336.77,47.4406813199498,4.66701022590152
830000,278.2,160,337.77,337.77,336.77,47.4400586863442,4.66796697794007
830000,278.3,160,338.40,338.40,336.77,47.4394360446979,4.66892370738661
830000,278.4,160,339.66,339.66,336.77,47.4388133950006,4.66988041425834
830000,278.5,160,340.68,340.68,336.77,47.4382544279098,4.67092106240321
830000,278.6,160,342.34,342.34,336.91,47.4377508219359,4.67201947384121
830000,278.7,160,343.17,343.17,337.41,47.4372912639583,4.67316690486029
830000,278.8,160,342.81,342.81,337.91,47.4368469791368,4.67431955979479
830000,278.9,160,341.34,341.34,338.41,47.436402682693,4.67547219532404
830000,279,160,341.05,341.05,338.91,47.435958374627,4.67662481144825
830000,279.1,160,340.39,340.39,339.41,47.4355140549394,4.6777774081673
830000,279.2,160,340.00,340.00,339.91,47.4350697236304,4.67892998548151
830000,279.3,160,340.70,340.70,340.45,47.4346163232014,4.68009406853981
830000,279.4,160,341.05,341.05,340.99,47.4341230429822,4.6812025363472
830000,279.5,160,343.03,343.03,341.53,47.4336297520197,4.68231098340169
830000,279.6,160,346.52,346.52,342.07,47.4331364502984,4.68341940973923
830000,279.7,160,350.27,350.27,342.61,47.4326431378188,4.68452781536
830000,279.8,160,353.02,353.02,343.15,47.4321604611914,4.68565513772607
830000,279.9,160,351.90,351.90,343.69,47.4316925672285,4.68678720770997
830000,280,160,350.41,350.41,344.23,47.4312246620494,4.68791925762605
830000,280.1,160,347.79,347.79,344.86,47.4307518872975,4.68904945756156
830000,280.2,160,347.24,347.24,345.49,47.430204724389,4.69010148800979
830000,280.3,160,347.76,347.76,346.12,47.4296202433297,4.69112527320223
830000,280.4,160,348.78,348.78,346.75,47.4290510288984,4.69211657072706
830000,280.5,160,349.34,349.34,347.38,47.428370807618,4.69297666174135
830000,280.6,160,349.47,349.47,347.65,47.4276430934282,4.69373662319216
830000,280.7,160,349.37,349.37,348.14,47.4268374725594,4.69434935404605
830000,280.8,160,349.23,349.23,348.63,47.4260126116655,4.69485916419658
830000,280.9,160,348.92,348.92,349.12,47.4251710108208,4.69532680881964
830000,281,160,350.14,350.14,349.61,47.4243294079601,4.69579443852696
830000,281.1,160,352.29,352.29,350.38,47.4234878030679,4.69626205332802
830000,281.2,160,354.36,354.36,351.15,47.4226461961444,4.69672965322362
830000,281.3,160,357.22,357.22,351.92,47.4218211570739,4.69727635886665
830000,281.4,160,358.10,358.10,352.69,47.4210088455857,4.69784541668881
830000,281.5,160,357.87,357.87,353.46,47.4202152206275,4.69849663616464
830000,281.6,160,359.60,359.60,354.23,47.4194521788921,4.69919828044019
830000,281.7,160,358.45,358.45,354.87,47.4186891286474,4.69990906960767
830000,281.8,160,358.44,358.44,355.67,47.4179872008482,4.7007376974844
830000,281.9,160,360.12,360.12,356.47,47.4173025417215,4.70158247297414
830000,282,160,359.80,359.80,357.27,47.4166476857329,4.70249088872141
830000,282.1,160,359.24,359.24,358.07,47.4159928224713,4.70339928194314
830000,282.2,160,360.06,360.06,358.87,47.4153830662408,4.70438179003585
830000,282.3,160,360.76,360.76,359.67,47.4148583587128,4.70545664003204
830000,282.4,160,361.47,361.47,360.47,47.4143614421098,4.70656116256225
830000,282.5,160,363.20,363.20,361.27,47.4138645148226,4.70766566431107
830000,282.6,160,363.73,363.73,362.07,47.4133675768515,4.70877014527902
830000,282.7,160,365.08,365.08,362.87,47.4128622063148,4.70987917784361
830000,282.8,160,364.88,364.88,363.57,47.4122939601138,4.71090630251241
830000,282.9,160,365.43,365.43,363.62,47.4117257046666,4.71193340506165
830000,283,160,366.12,366.12,364.41,47.4111472615638,4.71296554950892
830000,283.1,160,367.06,367.06,365.20,47.4105396460868,4.71394251177733
830000,283.2,160,369.18,369.18,366.02,47.4099320222406,4.71491945153953
830000,283.3,160,370.88,370.88,366.12,47.4093243900049,4.7158963688294
830000,283.4,160,372.14,372.14,366.87,47.4087059966845,4.71685600413197
830000,283.5,160,370.35,370.35,367.61,47.408057833244,4.71777463155161
830000,283.6,160,369.06,369.06,368.35,47.4074096623693,4.71869323643206
830000,283.7,160,370.45,370.45,369.09,47.4067541908535,4.71961515167291
